id_barang_pemda;kode_barang;nama_barang;no_regristrasi;kode_pemilik;id_ruang_asal;nama_ruang_asal;bidang_ruang_asal;tempat_ruang_asal;id_ruang_sekarang;nama_ruang_sekarang;bidang_ruang_sekarang;tempat_ruang_sekarang;tgl_pembelian;tgl_pembukuan;merk;type;kategori;ukuran_CC;no_pabrik;no_rangka;no_bpkb;bahan;no_mesin;no_polisi;kondisi_barang;masa_manfaat;harga_awal;harga_total;keterangan;foto_barang
21010010012000483;1.3.2.06.003.003.001;Unit Pemancar VHF/FM Portable;4;12;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;22800000;0.00;;
21010010012000304;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );12;12;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1800000;0.00;;
21010010012000296;1.3.2.10.002.003.002;Monitor;9;12;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;3325000;0.00;;
21010010012000595;1.3.2.05.002.007.001;Alat Pemadam/Portable;2;12;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;2018-11-28;2018-11-28;;;;;;;;;;;Baik;;725000;0.00;;
21010010012000596;1.3.2.05.002.007.001;Alat Pemadam/Portable;3;12;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;2018-11-28;2018-11-28;;;;;;;;;;;Baik;;725000;0.00;;
21010010012000820;1.3.2.05.002.006.036;Tangga Alumunium;2;12;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;belum09;12.11.09.21.01.01.01;Gudang;Dinkominfotik Kab. Brebes;2023-12-01;2023-12-01;;;;;;;;;;;Baik;;2100000;0.00;;
21010010012000008;1.3.2.02.001.002.003;Mini Bus Penumpang 14 orang kebawah;1;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2005-01-30;2005-01-30;;;;;;;;;;;Baik;;215000000;0.00;;
21010010012000006;1.3.2.02.001.001.003;Stations Wagon;4;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2011-01-30;2011-01-30;;;;;;;;;;;Baik;;142745000;0.00;;
21010010012000365;1.3.2.10.002.004.033;Peralatan jaringan lainnya;3;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2012-01-30;2012-01-30;;;;;;;;;;;Baik;;42805000;0.00;;
21010010012000007;1.3.2.02.001.001.003;Station Wagon;5;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Kurang Baik;;208330000;0.00;;
21010010012000498;1.3.2.02.001.001.003;Station Wagon;6;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2018-08-10;2018-08-10;;;;;;;;;;;Baik;;176225000;0.00;;
21010010012000562;1.3.2.05.002.001.030;Kursi Rapat;11;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000563;1.3.2.05.002.001.030;Kursi Rapat;12;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000731;1.3.2.01.003.004.002;Portable Generating Set;3;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2021-02-23;2021-02-23;;;;;;;;;;;Baik;;198000000;0.00;;
21010010012000773;1.3.2.05.002.002.001;Jam Mekanis;1;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2022-07-26;2022-07-26;;;;;;;;;;;Baik;;452000;0.00;;
21010010012000815;1.3.2.02.001.001.005;Sport Utility Vehicle (SUV);1;12;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;belum10;12.11.09.21.01.01.01;Halaman Dinkominfotik;Dinkominfotik Kab. Brebes;2023-02-13;2023-02-13;;;;;;;;;;;Baik;;252500000;0.00;;
21010010012000239;1.3.2.10.001.002.010;Personal Komputer lainnya;1;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000240;1.3.2.10.001.002.010;Personal Komputer lainnya;2;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000042;1.3.2.05.001.004.003;Rak Besi;1;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1734000;0.00;;
21010010012000437;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );8;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;4300000;0.00;;
21010010012000371;1.3.2.10.002.004.033;Peralatan jaringan lainnya;9;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8833000;0.00;;
21010010012000276;1.3.2.10.002.001.018;Peralatan mainframe lainnya(dst);22;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;825000;0.00;;
21010010012000277;1.3.2.10.002.001.018;Peralatan mainframe lainnya(dst);23;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;825001;0.00;;
21010010012000297;1.3.2.10.002.003.002;Monitor;10;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;11239200;0.00;;
21010010012000298;1.3.2.10.002.003.002;Monitor;11;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;11239200;0.00;;
21010010012000299;1.3.2.10.002.003.002;Monitor;12;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;11239200;0.00;;
21010010012000055;1.3.2.05.001.005.003;Papan Visual / Papan Nama;5;12;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;belum11;;Halaman Singosari RSPD;Radio Singosari RSPD;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;28982000;0.00;;
21010010012000537;1.3.2.05.002.006.021;Camera Video;9;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;7500000;0.00;;
21010010012000538;1.3.2.05.002.006.021;Camera Video;10;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;7500000;0.00;;
21010010012000539;1.3.2.05.002.006.021;Camera Video;11;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;7500000;0.00;;
21010010012000540;1.3.2.05.002.006.021;Camera Video;12;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;7500000;0.00;;
21010010012000544;1.3.2.10.001.001.008;Komputer Jaringan Lainnya;1;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;44435000;0.00;;
21010010012000519;1.3.2.10.001.002.001;P.C Unit;31;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;12432000;0.00;;
21010010012000520;1.3.2.10.001.002.001;P.C Unit;32;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;12432001;0.00;;
21010010012000521;1.3.2.10.001.002.001;P.C Unit;33;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;12432002;0.00;;
21010010012000522;1.3.2.10.001.002.001;P.C Unit;34;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;12432003;0.00;;
21010010012000523;1.3.2.10.001.002.001;P.C Unit;35;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;12432004;0.00;;
21010010012000524;1.3.2.10.001.002.001;P.C Unit;36;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;12432005;0.00;;
21010010012000525;1.3.2.10.001.002.001;P.C Unit;37;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;12432006;0.00;;
21010010012000526;1.3.2.10.001.002.001;P.C Unit;38;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;12432007;0.00;;
21010010012000543;1.3.2.10.001.002.010;Personal Komputer lainnya;3;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;4330000;0.00;;
21010010012000535;1.3.2.10.002.002.009;Scanner (Peralatan Mini Komputer);1;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;37000000;0.00;;
21010010012000541;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );19;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;2530000;0.00;;
21010010012000542;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );20;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;25660000;0.00;;
21010010012000512;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );23;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;233000000;0.00;;
21010010012000513;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );24;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;233000000;0.00;;
21010010012000514;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );25;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;6600000;0.00;;
21010010012000515;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );26;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;6600000;0.00;;
21010010012000516;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );27;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;6600000;0.00;;
21010010012000517;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );28;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;6600000;0.00;;
21010010012000536;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );29;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;2248000;0.00;;
21010010012000601;1.3.2.10.002.003.004;Scanner (Peralatan Personal Komputer);1;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;50400000;0.00;;
21010010012000602;1.3.2.10.002.003.004;Scanner (Peralatan Personal Komputer);2;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1200000.00;0.00;;
21010010012000603;1.3.2.10.002.003.004;Scanner (Peralatan Personal Komputer);3;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1200000.01;0.00;;
21010010012000604;1.3.2.10.002.003.004;Scanner (Peralatan Personal Komputer);4;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1200000.02;0.00;;
21010010012000605;1.3.2.10.002.003.004;Scanner (Peralatan Personal Komputer);5;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1200000.03;0.00;;
21010010012000617;1.3.2.10.002.003.004;Scanner (Peralatan Personal Komputer);6;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1200000.04;0.00;;
21010010012000607;1.3.2.10.002.003.018;Peralatan Personal Komputer lainnya;19;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;37555000;0.00;;
21010010012000507;1.3.2.10.002.004.001;Server;11;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;283000000;0.00;;
21010010012000518;1.3.2.10.002.004.003;Hub;14;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;57500000;0.00;;
21010010012000527;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;16;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1495000;0.00;;
21010010012000528;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;17;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1495000;0.00;;
21010010012000529;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;18;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1495000;0.00;;
21010010012000530;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;19;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1495000;0.00;;
21010010012000531;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;20;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1495000;0.00;;
21010010012000532;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;21;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1495000;0.00;;
21010010012000533;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;22;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1495000;0.00;;
21010010012000534;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;23;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;1495000;0.00;;
21010010012000509;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;25;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;baik;;20150000;0.00;;
21010010012000511;1.3.2.10.002.004.033;Peralatan Jaringan Lainnya;27;12;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;belum12;;Kantor Imigrasi Brebes;UKK Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;baik;;34500000;0.00;;
21010010012000366;1.3.2.10.002.004.033;Peralatan jaringan lainnya;4;12;belum13;;Kelurahan Brebes;Kelurahan Brebes;belum13;;Kelurahan Brebes;Kelurahan Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8833000;0.00;;
21010010012000367;1.3.2.10.002.004.033;Peralatan jaringan lainnya;5;12;belum14;;Kelurahan Gandasuli;Kelurahan Gandasuli;belum14;;Kelurahan Gandasuli;Kelurahan Gandasuli;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8833000;0.00;;
21010010012000369;1.3.2.10.002.004.033;Peralatan jaringan lainnya;7;12;belum15;;Kelurahan Limbanganwetan;Kelurahan Limbanganwetan;belum15;;Kelurahan Limbanganwetan;Kelurahan Limbanganwetan;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8833000;0.00;;
21010010012000370;1.3.2.10.002.004.033;Peralatan jaringan lainnya;8;12;belum15;;Kelurahan Limbanganwetan;Kelurahan Limbanganwetan;belum15;;Kelurahan Limbanganwetan;Kelurahan Limbanganwetan;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8833000;0.00;;
21010010012000368;1.3.2.10.002.004.033;Peralatan jaringan lainnya;6;12;belum16;;Kelurahan Pasarbatang;Kelurahan Pasarbatang;belum16;;Kelurahan Pasarbatang;Kelurahan Pasarbatang;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8833000;0.00;;
21010010012000736;1.3.2.05.002.004.001;Lemari Es;1;12;tidak_ada;;tidak_ada;tidak_ada;tidak_ada;;tidak_ada;tidak_ada;2021-02-02;2021-02-02;;;;;;;;;;;Baik;;1800000;0.00;;
21010010012000057;1.3.2.05.001.005.003;Papan Visual / Papan Nama;7;12;belum17;;Mall Pelayanan Publik ( Setda Lama );Mall Pelayanan Publik ( Setda Lama );belum17;;Mall Pelayanan Publik ( Setda Lama );Mall Pelayanan Publik ( Setda Lama );2017-01-30;2017-01-30;;;;;;;;;;;Baik;;60109000;0.00;;
21010010012000504;1.3.2.05.002.006.008;Sound System;3;12;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;2018-09-03;2018-09-03;;;;;;;;;;;Baik;;600000;0.00;;
21010010012000505;1.3.2.05.002.006.008;Sound System;4;12;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;2018-09-03;2018-09-03;;;;;;;;;;;Baik;;600000;0.00;;
21010010012000502;1.3.2.05.002.006.014;Microphone;4;12;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;2018-09-03;2018-09-03;;;;;;;;;;;Baik;;550000;0.00;;
21010010012000503;1.3.2.05.002.006.014;Microphone;5;12;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;2018-09-03;2018-09-03;;;;;;;;;;;Baik;;550000;0.00;;
21010010012000501;1.3.2.06.001.001.005;Audio Ampilifier;7;12;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;2018-09-03;2018-09-03;;;;;;;;;;;Baik;;1150000;0.00;;
21010010012000500;1.3.2.06.001.002.042;Rak Peralatan;1;12;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;54;12.11.09.21.01.01.01;Mobil Cukai;Dinkominfotik Kab. Brebes;2018-09-03;2018-09-03;;;;;;;;;;;Baik;;1400000;0.00;;
21010010012000471;1.3.2.05.002.006.007;Loudspeaker;2;12;24;12.11.09.21.01.01.01;Mobil Publikasi;Dinkominfotik Kab. Brebes;24;12.11.09.21.01.01.01;Mobil Publikasi;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;512500;0.00;;
21010010012002436;1.3.2.05.002.001.030;Kursi Rapat;26;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
21010010012002437;1.3.2.05.002.001.030;Kursi Rapat;27;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
21010010012002438;1.3.2.05.002.001.030;Kursi Rapat;28;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
21010010012002439;1.3.2.05.002.001.030;Kursi Rapat;29;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
21010010012002440;1.3.2.05.002.001.030;Kursi Rapat;30;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
21010010012002441;1.3.2.05.002.001.030;Kursi Rapat;31;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
21010010012002442;1.3.2.05.002.001.030;Kursi Rapat;32;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
21010010012002443;1.3.2.05.002.001.030;Kursi Rapat;33;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
21010010012002444;1.3.2.05.002.001.030;Kursi Rapat;34;12;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;55;12.11.09.21.01.01.01;Operational Room;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;297600;0.00;;
